id                                  , season_id                           , episode_number, title                                                                                             , description                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , thumbnail_url                                                                                                                                                      , duration, download_url_720p                         , download_url_1080p                        , file_size_720p, file_size_1080p, views_count, downloads_count, created_at                   , updated_at                   , volume_id
bc9ec719-907c-4c2e-bcaf-dea4ff56bc96, 67ca2e33-e3de-4bdf-8f1a-1dfe31ba45ef,             77, Unfading Grudge! The Shinigami whom Kenpachi Killed                                               , Maki Ichinose remembers his past as he and Jin Kariya battle Ichigo Kurosaki.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             , https://image.tmdb.org/t/p/w500/oiOIoGv07tOJtGmdTmCDIYFCtqZ.jpg                                                                                                    ,       25,                                           ,                                           ,               ,                ,           0,               0, 2026-01-28 10:25:08.134958+00, 2026-08-01 12:14:58.714693+00, 
bca8fef7-2a07-48f2-bfbe-c76782e71acf, 7df7f541-fa5e-4797-8942-6e95ccd231eb,              1, XO                                                                                                , "Yearning to feel closer to her late mother and surprise her long-distance boyfriend, Kitty sets her sights on attending a prestigious school in Seoul."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , https://image.tmdb.org/t/p/w500/3jWKZBV0W0DWWQd7IRXkKzRAvFf.jpg                                                                                                    ,       26, https://hubcloud.foo/drive/wftdly17fp17nl7, https://hubcloud.foo/drive/8118eaf44uc8ffq, 270.97 MB     , 599.43 MB      ,           0,               0, 2026-04-11 20:53:27.852572+00, 2026-08-01 12:14:58.714693+00, 
bcd4d683-a81b-44c5-bd11-9cbffdced76d, 943d4cbd-d3c9-4aca-af91-8f0a220bdf8a,              3, High Sparrow                                                                                      , "In Braavos, Arya sees the Many-Faced God. In King's Landing, Queen Margaery enjoys her new husband. Tyrion and Varys walk the Long Bridge of Volantis."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , https://image.tmdb.org/t/p/w500/dwOS9tOOqodTpuK0S1hSM2kFoXB.jpg                                                                                                    ,       60, https://hubcloud.foo/drive/sxgei5wiihx2t0e,                                           , 321.28 MB     ,                ,           0,               0, 2026-05-14 07:33:52.387819+00, 2026-08-01 12:14:58.714693+00, 
bcf3ec35-112c-4e29-b814-e62835b0f732, 9b9680a6-2ea0-428d-9009-0c098c4e75a4,              2, Cackle-Bladder Blood                                                                              , "When Jane's brother-in-law returns to town and gets mixed up in a murder investigation, Jane must come to his aid despite personal reservations."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , https://image.tmdb.org/t/p/w500/sGZ7crQcAZh2M6FaVHwvj83q4XS.jpg                                                                                                    ,       42,                                           ,                                           ,               ,                ,           0,               0, 2026-08-31 19:58:46.360519+00, 2026-08-31 19:58:46.360519+00, 
bcf50701-fbb4-4dbf-8d91-8cc21ffcd706, 5a187492-e5ef-4b68-b7a1-f51f5aeb3b97,              4, Basket Of Apples                                                                                  , "Sardar Patel, V.P. Menon, and Lord Mountbatten strategically approach the various princely states to solidify their accession into India. But the Nawabs and Maharajas of some states refuse to accede without a fight."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , https://image.tmdb.org/t/p/w500/5axfUfO4KTaOChaEsuU3asV88tT.jpg                                                                                                    ,       45, https://hubcloud.foo/drive/ttwjbuvq4qtqsb4, https://hubcloud.foo/drive/s11e3w8ggt3suxh, 397.28 MB     , 900.9 MB       ,           0,               0, 2026-01-11 03:36:38.218682+00, 2026-08-01 12:14:58.714693+00, 
bd0b7ebc-f40c-4034-ab43-da577bd32f33, fb12ac46-5810-4abd-9c80-a84604d933df,              8, Thresholds                                                                                        , Accusations start flying and truths come to light in the aftermath of a tragedy; Victor struggles to recover long-buried memories about the town's past; Julie and Ethan search for answers about the mysterious ruins in the woods.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , https://image.tmdb.org/t/p/w500/y3aTbjSkhg8iTEGPDtsLh0fw1LC.jpg                                                                                                    ,       48,                                           ,                                           ,               ,                ,           0,               0, 2026-04-20 10:05:06.375356+00, 2026-08-01 12:14:58.714693+00, 
bd31cc21-31fe-422b-86d2-883c74f8d32e, 70586a37-c2e0-46e8-9e0d-9c071c16b6b8,             10, Chaman Mein Deedawar                                                                              , "Kuldeep's life hangs in the balance as he faces his UPSC final interview and his mother's coma. The UPSC results bring a shocking revelation, especially those in Sitaarpur."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , https://image.tmdb.org/t/p/w500/u4cNjQb9SPd3AWu5yU04TwV24nU.jpg                                                                                                    ,       21,                                           ,                                           ,               ,                ,           0,               0, 2026-06-19 06:55:20.163226+00, 2026-08-01 12:14:58.714693+00, 
bd3a6ab9-859f-4eca-840f-0e9cf75e161b, 67ca2e33-e3de-4bdf-8f1a-1dfe31ba45ef,            131, "Rangiku's Tears, the Sorrowful Parting of Brother and Sister"                                    , The Shinigami face off against the Cloning Arrancar.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , https://image.tmdb.org/t/p/w500/A32oBlNykA3Iot8fi0OIj8zB2Pa.jpg                                                                                                    ,       24,                                           ,                                           ,               ,                ,           0,               0, 2026-01-28 10:25:08.211922+00, 2026-08-01 12:14:58.714693+00, 
bd546ff7-d654-4ff6-ba4d-b1cca0770f2b, 7e92e976-3038-4348-b745-92bd19745c7e,              4, Red Menace                                                                                        , "Jane and the CBI investigate the murder of Gordon Hodge, a powerful attorney, who is responsible for allowing a vicious murderer, Van McBride, to walk away a free man."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , https://image.tmdb.org/t/p/w500/iQo1uJRoI7AjBGlYTozSwGMCIjf.jpg                                                                                                    ,       42,                                           ,                                           ,               ,                ,           0,               0, 2026-08-31 19:58:40.162456+00, 2026-08-31 19:58:40.162456+00, 
bd797508-4e4a-4b89-85e4-f7426c8ae27d, 9a8346c0-cb3e-4df2-9128-b2a376be9e1f,              7, Day 1 - 6 a.m. - 7 a.m.                                                                           , Jai shoots Nikita on Yakub's orders.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , https://image.tmdb.org/t/p/w500/n9kHTi02K5mEpPFnVepI7rBCIxB.jpg                                                                                                    ,       46,                                           ,                                           ,               ,                ,           0,               0, 2026-04-25 10:09:38.784167+00, 2026-08-01 12:14:58.714693+00, 
bd7c32a9-6d33-4833-b4e1-7b85bd5bd9de, eaad05a0-bf06-4ae8-8de6-d498625db8ce,              2, Caballo sin Nombre                                                                                , Breaking.Bad.S03.E02.720p &1080p.BluRay.Hindi.DD2.0-English.5.1.ESub.x264-HDHub4u.Tv.mkv                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,                                                                                                                                                                    ,        0, https://hubcloud.fyi/drive/eqiqwftsfkukmsm, https://hubcloud.fyi/drive/fzpk1nwfrkwxo3g, 441.77 MB     , 874.94 MB      ,           0,               0, 2025-11-12 09:32:17.56358+00 , 2026-08-01 12:14:58.714693+00, 
bda5c6d4-f954-4487-862f-70faaa049cd0, a27e83ab-6196-4b8d-a8e0-8830a38baed8,              1, Summer House                                                                                      , "It's the first real day of summer: the day Belly, her brother Steven, and her mother Laurel head to Cousins beach to stay with Susannah Fisher, who's like Belly's second mother, and her boys, Conrad and Jeremiah. Belly's been going to Cousins since she before was born, but something about this summer feels different for Belly. And if the first night is any indication, she's right."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , https://image.tmdb.org/t/p/w500/8TE0ymzucRjNRWiWujEldNhPDiB.jpg                                                                                                    ,       46,                                           ,                                           ,               ,                ,           0,               0, 2026-08-08 08:48:08.408066+00, 2026-08-08 08:48:08.408066+00, 
bda8084d-aab4-49dc-b427-a26d06bead8a, c8f30774-1dfe-479a-aa72-5a9cce02d6a4,              9, Episode 9                                                                                         ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                                                                    ,         , https://hubcloud.foo/drive/ut35j6f1yr1f3bx, https://hubcloud.foo/drive/6o7pmfspsmzwe1m, 610.93 MB     , 1.31 GB        ,           0,               0, 2026-03-03 22:32:05.72564+00 , 2026-08-01 12:14:58.714693+00, 
bdbdb604-d26c-413b-a8f8-5c14672102f2, 1f28ce1b-b8ea-4a1c-9e36-492232cdf5de,             24, TOO EARLY TO WIN TOO LATE TO KNOW                                                                 , Yhwach finally enters the Royal Palace.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , https://image.tmdb.org/t/p/w500/eEeN76dqEXQq4Czgnt2WyM9BMQk.jpg                                                                                                    ,       25,                                           ,                                           ,               ,                ,           0,               0, 2026-01-28 10:25:09.116672+00, 2026-08-01 12:14:58.714693+00, 
bdc99a32-0531-423c-b1c2-4a4a733e44b7, 67ca2e33-e3de-4bdf-8f1a-1dfe31ba45ef,             55, The Strongest Shinigami! Ultimate Confrontation Between Teacher and Students                      , "After the interruption of Rukia Kuchiki's execution, battles commence all across the Seireitei."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , https://image.tmdb.org/t/p/w500/kME9hg5bwsWJlkMvS9QY2S1Topz.jpg                                                                                                    ,       25,                                           ,                                           ,               ,                ,           0,               0, 2026-01-28 10:25:08.001523+00, 2026-08-01 12:14:58.714693+00, 
bdee2386-02cf-436c-9b6b-c146e05dbb23, 19ddff35-41f9-4088-ba3b-18ebe9977d1f,              6, Biradari                                                                                          , Tyagi and his campaign land in hot water after police and lawyers clash. Ananya and Sujata contend with a fierce woman in the race.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , https://image.tmdb.org/t/p/w500/uPT9EKzGgkgbtkiQV4ZKtlfz4w3.jpg                                                                                                    ,       30,                                           ,                                           ,               ,                ,           0,               0, 2026-04-12 04:50:23.636357+00, 2026-08-01 12:14:58.714693+00, 
be127950-06d9-4af3-b3ea-23ffcc7a427b, dc203855-e2ee-4c80-98e7-2a30caaf273b,              2, Episode 2                                                                                         , Gun-woo meets with Choi Tae-ho to remedy his mother's debt. Myeong-gil endures a humiliating meeting with Hong Min-beom and grows revengeful.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             , https://image.tmdb.org/t/p/w500/9Z7YtC2EHQmiPBGYyOJljDkitdi.jpg                                                                                                    ,       63,                                           ,                                           ,               ,                ,           0,               0, 2026-04-12 04:53:58.416558+00, 2026-08-01 12:14:58.714693+00, 
be157499-e2b3-4332-ae88-6820d3de72ec, a60fc24c-9060-4f70-bac9-80f37bd6c410,              7, The Pain And The Promise                                                                          , "Haunted by guilt, Samar faces Kabir as past wounds resurface. While Kabir seeks redemption and a new life, betrayal strikes as Sakshi and his unborn child are lost in a brutal attack. With Shaheen and Tinnu rising, grief turns to rage, pushing Samar and Kabir into a final team-up for revenge."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , https://image.tmdb.org/t/p/w500/eRX8WjC2SxIKH6woGscZHyqtdON.jpg                                                                                                    ,       45, https://hubcloud.foo/drive/r32ehrzhfrkfrqn, https://hubcloud.foo/drive/0rydgbylgwi7wsw, 392.56 MB     , 892.23 MB      ,           0,               0, 2026-04-28 10:39:12.969323+00, 2026-08-01 12:14:58.714693+00, 
be5b0989-d789-41fa-bdf3-452716fa502e, 6c66811a-18c7-4627-87da-681c77342a4f,              3, The Guilty Ones                                                                                   , "Baskaran is consumed by guilt, haunted by the sins he committed against Esther and Mercy. Tormented, he even contemplates turning himself in. Esther struggles with her own guilt, blaming herself for her daughter's disappearance. When Baskaran meets Gautham, he finds a kindred spirit - Gautham's past guilt mirrors his own. Together, they reluctantly unite in a tense pursuit to uncover the real criminal."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,                                                                                                                                                                    ,         , https://hubcloud.foo/drive/vynmnanz4ryycwu, https://hubcloud.foo/drive/enzs0x4s0nbpkre, 406.95 MB     , 891.54 MB      ,           0,               0, 2025-12-30 02:12:00.043416+00, 2026-08-01 12:14:58.714693+00, 
be82c290-f265-450b-b53f-daf356637f56, 23c21f94-cbf0-4805-9781-274aea30f2a5,             36, Saboot Nikalo                                                                                     , "Shanvika and her family worry about their political image after Kuldeep shows proof of the conspiracy. While Bansal and Rathore try to erase it, Kuldeep vows to expose the guilty."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , https://image.tmdb.org/t/p/w500/n68RwTMMBqqxh5VNaJr60DM0Y9Y.jpg                                                                                                    ,       19, https://hubcloud.cx/drive/a1gnqqan9gga7u7 , https://hubcloud.cx/drive/4m0slzmvhhbzvkh , 179.73 MB     , 390.85 MB      ,           0,               0, 2026-08-14 22:53:36.739197+00, 2026-08-14 22:57:34.97873+00 , 
be845cc2-30c5-4a98-9a3e-6f5d3c057d21, 67ca2e33-e3de-4bdf-8f1a-1dfe31ba45ef,            210, Hiyori Dies? The Beginning of Tragedy                                                             , Several Gotei 13 captains and lieutenants face off against a Hollowfied Captain Kensei Muguruma and Lieutenant Mashiro Kuna.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , https://image.tmdb.org/t/p/w500/ckFu0e70IMMghBWN8EiP34tr5hW.jpg                                                                                                    ,       24,                                           ,                                           ,               ,                ,           0,               0, 2026-01-28 10:25:08.409714+00, 2026-08-01 12:14:58.714693+00, 
be9264b7-7630-4a4e-880b-c740fc94ece6, 09c31c24-6baa-4f6f-8755-1ef0dc65a13d,              7, Episode 7                                                                                         , Nidal defends his new allegiance to Samir. Captain Ayub blackmails Abu Samara into helping him lay a trap. Sagi's nerves jeopardize a mission.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , https://image.tmdb.org/t/p/w500/y7zbKr1KEwfOx8ANzjDNzDOxTpw.jpg                                                                                                    ,       44,                                           ,                                           ,               ,                ,           0,               0, 2026-09-13 23:18:05.449601+00, 2026-09-13 23:18:05.449601+00, 
be986e05-9a19-47ad-96c0-57c6d8381b04, 2ffc88c0-d52e-4438-960b-88a69239603b,              2, Gaddha                                                                                            , "Abhishek returns with the resolve of staying away from the village politics. Fearing the loss of public reputation, Pradhan and Manju Devi need Abhishek's help to handle a rebel."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , https://image.tmdb.org/t/p/w500/dp5Jq8fVdNSCB6i1cqkanV25X2L.jpg                                                                                                    ,       41, https://hubcloud.foo/drive/jaijux1xibhahs3, https://hubcloud.foo/drive/kvr2csuekk6mlze, 364.88 MB     , 671.02 MB      ,           0,               0, 2026-01-20 20:44:21.737201+00, 2026-08-01 12:14:58.714693+00, 
bead9fd1-2432-4261-86b0-e04247fc01d1, 83440bc7-e0f5-4f97-a99c-434d40347edb,              1, When Dimple Didn't Meet Rishi                                                                     , Mismatched.S03E01.720p & 1080p.Hindi.WEB-DL.5.1.ESub.x264-HDHub4u.Tv.mkv                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,                                                                                                                                                                    ,        0, https://hubcloud.foo/drive/s0tn2r_e2brtyht, https://hubcloud.foo/drive/061ggge1c6bo0s6, 260.93 MB     , 569.35 MB      ,           0,               0, 2025-11-16 08:56:13.073672+00, 2026-08-01 12:14:58.714693+00, 
bed8a89d-823f-4444-b9b4-5a62815ebab1, 4aa67bac-5a4b-436b-af22-4a47f04f19de,              5, Family Planning                                                                                   , Subbu's family surprises him as he scrambles to meet his targets and hide his profession. An unexpected development leaves him stunned.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , https://image.tmdb.org/t/p/w500/zL9pKkCserh5cZSGkhJJT5iffkF.jpg                                                                                                    ,       41,                                           ,                                           ,               ,                ,           0,               0, 2026-07-03 16:18:28.30629+00 , 2026-08-01 12:14:58.714693+00, 
bee9a678-a0b9-48e5-915b-fea6dab22024, 878a2b91-59e3-4a0e-b399-5f1c1fcf20cb,              9, Chapter Nine: The Piggyback                                                                       , "With selfless hearts and a clash of metal, heroes fight from every corner of the battlefield to save Hawkins — and the world itself."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , https://image.tmdb.org/t/p/w500/fvoa0Hosu4yK7TUiHglV8TvjMUB.jpg                                                                                                    ,      143, https://hubcloud.foo/drive/bzbomzbbwtwsmym, https://hubcloud.foo/drive/a_q9fqhqyd_dfu9, 1.24 GB       , 2.93 GB        ,           0,               0, 2025-12-30 02:10:14.934765+00, 2026-08-01 12:14:58.714693+00, 
bef1b4ff-72d5-40d8-9cb4-b4af26366772, d6d9e449-e5dc-4e0c-9a1f-cdd5c55a9864,             48, Vision Meets Venture                                                                              , "An AI-powered 3D platform and editor by Ctruh, home steam and sauna solutions by SteamPRO, and co-living and accommodation by Uptown enter the tank. As the founders make their pitches, will they secure the funding they are looking for?"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             , https://image.tmdb.org/t/p/w500/4OHLJDE4UvfTUJK9tk2lzrpGSqn.jpg                                                                                                    ,       59,                                           ,                                           ,               ,                ,           0,               0, 2026-04-14 13:30:58.751906+00, 2026-08-01 12:14:58.714693+00, 
bef226ab-6cf7-4908-9ffa-31b6bc14d5ff, 6228e746-ac64-4305-9d29-2287bcf5ddaf,              9, Welcome to Kitty Hawk                                                                             , "With their ride to Orinoco waiting on the tarmac, Kiara and JJ run into several complications. Rafe has a change of heart."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , https://image.tmdb.org/t/p/w500/1ZeroNvasld2WpyqXOWJVb3Wgew.jpg                                                                                                    ,       55,                                           ,                                           ,               ,                ,           0,               0, 2026-08-21 01:59:51.607151+00, 2026-08-21 01:59:51.607151+00, 
bf0180a0-8367-40b8-8bb7-9956e5af2e60, ad44cef7-d825-4683-935a-79a484dce7ec,              1, A Tidy Sum                                                                                        ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , https://image.tmdb.org/t/p/w500/embsn2N972dsnrgHB7tSwYS3VRC.jpg                                                                                                    ,       55, https://hubcloud.foo/drive/ubwrcmzu3ht8kcm, https://hubcloud.foo/drive/8pnvkpyvyzxnaio, 428.97 MB     , 958.3 MB       ,           0,               0, 2026-02-06 11:44:16.710703+00, 2026-08-01 12:14:58.714693+00, 
